,date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
0,#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
1468,2012-11-15,Cassava flour - Retail,KG,cereals and tubers,1433.0,UGX,Uganda,Gulu,3111,Gulu,262.0,74,15.0,5.0,1,262_74_15_5,
3596,2012-12-15,Millet - Retail,KG,cereals and tubers,1367.0,UGX,Uganda,Kampala,42182,Owino,258.0,73,15.0,5.0,1,258_73_15_5,
730,2012-12-15,Sorghum - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,65,15.0,5.0,1,257_65_15_5,
2219,2012-12-15,Maize (white) - Retail,KG,cereals and tubers,770.0,UGX,Uganda,Iganga,42179,Iganga,259.0,67,15.0,5.0,1,259_67_15_5,
1978,2012-12-15,Maize flour - Retail,KG,cereals and tubers,1467.0,UGX,Uganda,Jinja,3114,Jinja,260.0,76,15.0,5.0,1,260_76_15_5,
1865,2012-12-15,Millet - Retail,KG,cereals and tubers,1967.0,UGX,Uganda,Jinja,3114,Jinja,260.0,73,15.0,5.0,1,260_73_15_5,
5148,2012-12-15,Sorghum - Retail,KG,cereals and tubers,600.0,UGX,Uganda,Lira,47082,Lira,263.0,65,15.0,5.0,1,263_65_15_5,
6404,2012-12-15,Millet - Retail,KG,cereals and tubers,2700.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,73,15.0,5.0,1,264_73_15_5,
2715,2012-12-15,Beans - Wholesale,MT,pulses and nuts,1444.691,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
843,2012-12-15,Cassava flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,74,15.0,5.0,1,257_74_15_5,
3391,2012-12-15,Sorghum - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kampala,42182,Owino,258.0,65,15.0,5.0,1,258_65_15_5,
3841,2012-12-15,Cassava flour - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
2031,2012-12-15,Beans - Retail,KG,pulses and nuts,1750.0,UGX,Uganda,Iganga,42179,Iganga,259.0,50,15.0,5.0,5,259_50_15_5,
6208,2012-12-15,Sorghum - Retail,KG,cereals and tubers,1834.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,65,15.0,5.0,1,264_65_15_5,
2531,2012-12-15,Maize flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Iganga,42179,Iganga,259.0,76,15.0,5.0,1,259_76_15_5,
1355,2012-12-15,Millet - Retail,KG,cereals and tubers,1184.0,UGX,Uganda,Gulu,3111,Gulu,262.0,73,15.0,5.0,1,262_73_15_5,
763,2012-12-15,Maize (white) - Retail,KG,cereals and tubers,575.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,67,15.0,5.0,1,257_67_15_5,
6516,2012-12-15,Cassava flour - Retail,KG,cereals and tubers,1567.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,74,15.0,5.0,1,264_74_15_5,
5915,2012-12-15,Plantains - Retail,KG,vegetables and fruits,1000.0,UGX,Uganda,Lira,47082,Lira,263.0,147,15.0,5.0,4,263_147_15_5,
2852,2012-12-15,Beans - Retail,KG,pulses and nuts,1617.0,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
5831,2012-12-15,Plantains - Wholesale,KG,vegetables and fruits,1000.0,UGX,Uganda,Lira,47082,Lira,263.0,147,14.0,5.0,4,263_147_14_5,
2125,2012-12-15,Sorghum - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Iganga,42179,Iganga,259.0,65,15.0,5.0,1,259_65_15_5,
3285,2012-12-15,Rice - Wholesale,MT,cereals and tubers,2970.1321,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
1256,2012-12-15,Maize (white) - Retail,KG,cereals and tubers,967.0,UGX,Uganda,Gulu,3111,Gulu,262.0,67,15.0,5.0,1,262_67_15_5,
1157,2012-12-15,Sorghum - Retail,KG,cereals and tubers,642.0,UGX,Uganda,Gulu,3111,Gulu,262.0,65,15.0,5.0,1,262_65_15_5,
1924,2012-12-15,Cassava flour - Retail,KG,cereals and tubers,700.0,UGX,Uganda,Jinja,3114,Jinja,260.0,74,15.0,5.0,1,260_74_15_5,
5458,2012-12-15,Cassava flour - Wholesale,KG,cereals and tubers,990.0,UGX,Uganda,Lira,47082,Lira,263.0,74,14.0,5.0,1,263_74_14_5,
4268,2012-12-15,Plantains - Retail,KG,vegetables and fruits,3166.5,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
3730,2012-12-15,Cassava flour - Wholesale,KG,cereals and tubers,1166.5,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
1733,2012-12-15,Beans - Retail,KG,pulses and nuts,1784.0,UGX,Uganda,Jinja,3114,Jinja,260.0,50,15.0,5.0,5,260_50_15_5,
5556,2012-12-15,Cassava flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Lira,47082,Lira,263.0,74,15.0,5.0,1,263_74_15_5,
3963,2012-12-15,Maize flour - Retail,KG,cereals and tubers,1750.0,UGX,Uganda,Kampala,42182,Owino,258.0,76,15.0,5.0,1,258_76_15_5,
2422,2012-12-15,Cassava flour - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Iganga,42179,Iganga,259.0,74,15.0,5.0,1,259_74_15_5,
796,2012-12-15,Millet - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,73,15.0,5.0,1,257_73_15_5,
6306,2012-12-15,Maize (white) - Retail,KG,cereals and tubers,1467.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,67,15.0,5.0,1,264_67_15_5,
697,2012-12-15,Beans - Retail,KG,pulses and nuts,1400.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,50,15.0,5.0,5,257_50_15_5,
5677,2012-12-15,Maize flour - Retail,KG,cereals and tubers,1617.0,UGX,Uganda,Lira,47082,Lira,263.0,76,15.0,5.0,1,263_76_15_5,
1582,2012-12-15,Maize flour - Retail,KG,cereals and tubers,1625.0,UGX,Uganda,Gulu,3111,Gulu,262.0,76,15.0,5.0,1,262_76_15_5,
959,2012-12-15,Maize - Wholesale,MT,cereals and tubers,782.6251,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
2313,2012-12-15,Millet - Retail,KG,cereals and tubers,1475.0,UGX,Uganda,Iganga,42179,Iganga,259.0,73,15.0,5.0,1,259_73_15_5,
1058,2012-12-15,Beans - Retail,KG,pulses and nuts,2517.0,UGX,Uganda,Gulu,3111,Gulu,262.0,50,15.0,5.0,5,262_50_15_5,
3145,2012-12-15,Maize - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kampala,42182,Owino,258.0,51,15.0,5.0,1,258_51_15_5,
5065,2012-12-15,Maize - Retail,KG,cereals and tubers,700.0,UGX,Uganda,Lira,47082,Lira,263.0,51,15.0,5.0,1,263_51_15_5,
4157,2012-12-15,Plantains - Wholesale,KG,vegetables and fruits,2583.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
4945,2012-12-15,Maize - Wholesale,MT,cereals and tubers,654.584,UGX,Uganda,Lira,47082,Lira,263.0,51,14.0,18.0,1,263_51_14_18,
3493,2012-12-15,Maize (white) - Retail,KG,cereals and tubers,884.0,UGX,Uganda,Kampala,42182,Owino,258.0,67,15.0,5.0,1,258_67_15_5,
4827,2012-12-15,Beans - Retail,KG,pulses and nuts,1400.0,UGX,Uganda,Lira,47082,Lira,263.0,50,15.0,5.0,5,263_50_15_5,
3022,2012-12-15,Maize - Wholesale,MT,cereals and tubers,749.571,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
890,2012-12-15,Maize flour - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,76,15.0,5.0,1,257_76_15_5,
5247,2012-12-15,Maize (white) - Retail,KG,cereals and tubers,717.0,UGX,Uganda,Lira,47082,Lira,263.0,67,15.0,5.0,1,263_67_15_5,
6628,2012-12-15,Maize flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,76,15.0,5.0,1,264_76_15_5,
4705,2012-12-15,Beans - Wholesale,MT,pulses and nuts,1126.4661,UGX,Uganda,Lira,47082,Lira,263.0,50,14.0,18.0,5,263_50_14_18,
1469,2012-12-15,Cassava flour - Retail,KG,cereals and tubers,2317.0,UGX,Uganda,Gulu,3111,Gulu,262.0,74,15.0,5.0,1,262_74_15_5,
1821,2012-12-15,Maize (white) - Retail,KG,cereals and tubers,692.0,UGX,Uganda,Jinja,3114,Jinja,260.0,67,15.0,5.0,1,260_67_15_5,
6110,2012-12-15,Beans - Retail,KG,pulses and nuts,2000.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,50,15.0,5.0,5,264_50_15_5,
1777,2012-12-15,Sorghum - Retail,KG,cereals and tubers,775.0,UGX,Uganda,Jinja,3114,Jinja,260.0,65,15.0,5.0,1,260_65_15_5,
5346,2012-12-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263.0,73,15.0,5.0,1,263_73_15_5,
4706,2013-01-15,Beans - Wholesale,MT,pulses and nuts,1401.196,UGX,Uganda,Lira,47082,Lira,263.0,50,14.0,18.0,5,263_50_14_18,
2423,2013-01-15,Cassava flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Iganga,42179,Iganga,259.0,74,15.0,5.0,1,259_74_15_5,
5832,2013-01-15,Plantains - Wholesale,KG,vegetables and fruits,1000.0,UGX,Uganda,Lira,47082,Lira,263.0,147,14.0,5.0,4,263_147_14_5,
2126,2013-01-15,Sorghum - Retail,KG,cereals and tubers,866.0,UGX,Uganda,Iganga,42179,Iganga,259.0,65,15.0,5.0,1,259_65_15_5,
5557,2013-01-15,Cassava flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263.0,74,15.0,5.0,1,263_74_15_5,
2314,2013-01-15,Millet - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Iganga,42179,Iganga,259.0,73,15.0,5.0,1,259_73_15_5,
1583,2013-01-15,Maize flour - Retail,KG,cereals and tubers,1750.0,UGX,Uganda,Gulu,3111,Gulu,262.0,76,15.0,5.0,1,262_76_15_5,
960,2013-01-15,Maize - Wholesale,MT,cereals and tubers,759.025,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
3964,2013-01-15,Maize flour - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Kampala,42182,Owino,258.0,76,15.0,5.0,1,258_76_15_5,
797,2013-01-15,Millet - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,73,15.0,5.0,1,257_73_15_5,
6111,2013-01-15,Beans - Retail,KG,pulses and nuts,1900.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,50,15.0,5.0,5,264_50_15_5,
3731,2013-01-15,Cassava flour - Wholesale,KG,cereals and tubers,1133.33,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
698,2013-01-15,Beans - Retail,KG,pulses and nuts,1400.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,50,15.0,5.0,5,257_50_15_5,
5916,2013-01-15,Plantains - Retail,KG,vegetables and fruits,1000.0,UGX,Uganda,Lira,47082,Lira,263.0,147,15.0,5.0,4,263_147_15_5,
4269,2013-01-15,Plantains - Retail,KG,vegetables and fruits,4050.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
5066,2013-01-15,Maize - Retail,KG,cereals and tubers,700.0,UGX,Uganda,Lira,47082,Lira,263.0,51,15.0,5.0,1,263_51_15_5,
1158,2013-01-15,Sorghum - Retail,KG,cereals and tubers,650.0,UGX,Uganda,Gulu,3111,Gulu,262.0,65,15.0,5.0,1,262_65_15_5,
1778,2013-01-15,Sorghum - Retail,KG,cereals and tubers,700.0,UGX,Uganda,Jinja,3114,Jinja,260.0,65,15.0,5.0,1,260_65_15_5,
2532,2013-01-15,Maize flour - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Iganga,42179,Iganga,259.0,76,15.0,5.0,1,259_76_15_5,
3494,2013-01-15,Maize (white) - Retail,KG,cereals and tubers,900.0,UGX,Uganda,Kampala,42182,Owino,258.0,67,15.0,5.0,1,258_67_15_5,
5459,2013-01-15,Cassava flour - Wholesale,KG,cereals and tubers,990.0,UGX,Uganda,Lira,47082,Lira,263.0,74,14.0,5.0,1,263_74_14_5,
1356,2013-01-15,Millet - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Gulu,3111,Gulu,262.0,73,15.0,5.0,1,262_73_15_5,
2853,2013-01-15,Beans - Retail,KG,pulses and nuts,1775.0,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
6517,2013-01-15,Cassava flour - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,74,15.0,5.0,1,264_74_15_5,
1734,2013-01-15,Beans - Retail,KG,pulses and nuts,2000.0,UGX,Uganda,Jinja,3114,Jinja,260.0,50,15.0,5.0,5,260_50_15_5,
2032,2013-01-15,Beans - Retail,KG,pulses and nuts,1900.0,UGX,Uganda,Iganga,42179,Iganga,259.0,50,15.0,5.0,5,259_50_15_5,
1822,2013-01-15,Maize (white) - Retail,KG,cereals and tubers,675.0,UGX,Uganda,Jinja,3114,Jinja,260.0,67,15.0,5.0,1,260_67_15_5,
5347,2013-01-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263.0,73,15.0,5.0,1,263_73_15_5,
6629,2013-01-15,Maize flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,76,15.0,5.0,1,264_76_15_5,
4158,2013-01-15,Plantains - Wholesale,KG,vegetables and fruits,3272.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
4828,2013-01-15,Beans - Retail,KG,pulses and nuts,1600.0,UGX,Uganda,Lira,47082,Lira,263.0,50,15.0,5.0,5,263_50_15_5,
5149,2013-01-15,Sorghum - Retail,KG,cereals and tubers,600.0,UGX,Uganda,Lira,47082,Lira,263.0,65,15.0,5.0,1,263_65_15_5,
3023,2013-01-15,Maize - Wholesale,MT,cereals and tubers,778.116,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
2716,2013-01-15,Beans - Wholesale,MT,pulses and nuts,1663.5601,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
5248,2013-01-15,Maize (white) - Retail,KG,cereals and tubers,650.0,UGX,Uganda,Lira,47082,Lira,263.0,67,15.0,5.0,1,263_67_15_5,
844,2013-01-15,Cassava flour - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,74,15.0,5.0,1,257_74_15_5,
1470,2013-01-15,Cassava flour - Retail,KG,cereals and tubers,1950.0,UGX,Uganda,Gulu,3111,Gulu,262.0,74,15.0,5.0,1,262_74_15_5,
3392,2013-01-15,Sorghum - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kampala,42182,Owino,258.0,65,15.0,5.0,1,258_65_15_5,
3842,2013-01-15,Cassava flour - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
1979,2013-01-15,Maize flour - Retail,KG,cereals and tubers,1466.0,UGX,Uganda,Jinja,3114,Jinja,260.0,76,15.0,5.0,1,260_76_15_5,
6307,2013-01-15,Maize (white) - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,67,15.0,5.0,1,264_67_15_5,
1257,2013-01-15,Maize (white) - Retail,KG,cereals and tubers,950.0,UGX,Uganda,Gulu,3111,Gulu,262.0,67,15.0,5.0,1,262_67_15_5,
5678,2013-01-15,Maize flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Lira,47082,Lira,263.0,76,15.0,5.0,1,263_76_15_5,
3146,2013-01-15,Maize - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kampala,42182,Owino,258.0,51,15.0,5.0,1,258_51_15_5,
3597,2013-01-15,Millet - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Kampala,42182,Owino,258.0,73,15.0,5.0,1,258_73_15_5,
891,2013-01-15,Maize flour - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,76,15.0,5.0,1,257_76_15_5,
1059,2013-01-15,Beans - Retail,KG,pulses and nuts,2550.0,UGX,Uganda,Gulu,3111,Gulu,262.0,50,15.0,5.0,5,262_50_15_5,
1866,2013-01-15,Millet - Retail,KG,cereals and tubers,1700.0,UGX,Uganda,Jinja,3114,Jinja,260.0,73,15.0,5.0,1,260_73_15_5,
4946,2013-01-15,Maize - Wholesale,MT,cereals and tubers,605.337,UGX,Uganda,Lira,47082,Lira,263.0,51,14.0,18.0,1,263_51_14_18,
764,2013-01-15,Maize (white) - Retail,KG,cereals and tubers,647.5,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,67,15.0,5.0,1,257_67_15_5,
1925,2013-01-15,Cassava flour - Retail,KG,cereals and tubers,485.0,UGX,Uganda,Jinja,3114,Jinja,260.0,74,15.0,5.0,1,260_74_15_5,
731,2013-01-15,Sorghum - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,65,15.0,5.0,1,257_65_15_5,
6405,2013-01-15,Millet - Retail,KG,cereals and tubers,2533.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,73,15.0,5.0,1,264_73_15_5,
2220,2013-01-15,Maize (white) - Retail,KG,cereals and tubers,1150.0,UGX,Uganda,Iganga,42179,Iganga,259.0,67,15.0,5.0,1,259_67_15_5,
6209,2013-01-15,Sorghum - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,65,15.0,5.0,1,264_65_15_5,
1258,2013-02-15,Maize (white) - Retail,KG,cereals and tubers,950.0,UGX,Uganda,Gulu,3111,Gulu,262.0,67,15.0,5.0,1,262_67_15_5,
3843,2013-02-15,Cassava flour - Retail,KG,cereals and tubers,1300.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,15.0,5.0,1,258_74_15_5,
1926,2013-02-15,Cassava flour - Retail,KG,cereals and tubers,836.0,UGX,Uganda,Jinja,3114,Jinja,260.0,74,15.0,5.0,1,260_74_15_5,
6518,2013-02-15,Cassava flour - Retail,KG,cereals and tubers,1750.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,74,15.0,5.0,1,264_74_15_5,
6406,2013-02-15,Millet - Retail,KG,cereals and tubers,2450.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,73,15.0,5.0,1,264_73_15_5,
5460,2013-02-15,Cassava flour - Wholesale,KG,cereals and tubers,1030.0,UGX,Uganda,Lira,47082,Lira,263.0,74,14.0,5.0,1,263_74_14_5,
4270,2013-02-15,Plantains - Retail,KG,vegetables and fruits,2333.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,15.0,5.0,4,258_147_15_5,
5833,2013-02-15,Plantains - Wholesale,KG,vegetables and fruits,1000.0,UGX,Uganda,Lira,47082,Lira,263.0,147,14.0,5.0,4,263_147_14_5,
892,2013-02-15,Maize flour - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,76,15.0,5.0,1,257_76_15_5,
6210,2013-02-15,Sorghum - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,65,15.0,5.0,1,264_65_15_5,
5348,2013-02-15,Millet - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263.0,73,15.0,5.0,1,263_73_15_5,
1735,2013-02-15,Beans - Retail,KG,pulses and nuts,2166.0,UGX,Uganda,Jinja,3114,Jinja,260.0,50,15.0,5.0,5,260_50_15_5,
2533,2013-02-15,Maize flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Iganga,42179,Iganga,259.0,76,15.0,5.0,1,259_76_15_5,
4947,2013-02-15,Maize - Wholesale,MT,cereals and tubers,699.807,UGX,Uganda,Lira,47082,Lira,263.0,51,14.0,18.0,1,263_51_14_18,
6112,2013-02-15,Beans - Retail,KG,pulses and nuts,1950.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,50,15.0,5.0,5,264_50_15_5,
1584,2013-02-15,Maize flour - Retail,KG,cereals and tubers,1700.0,UGX,Uganda,Gulu,3111,Gulu,262.0,76,15.0,5.0,1,262_76_15_5,
1471,2013-02-15,Cassava flour - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Gulu,3111,Gulu,262.0,74,15.0,5.0,1,262_74_15_5,
3393,2013-02-15,Sorghum - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kampala,42182,Owino,258.0,65,15.0,5.0,1,258_65_15_5,
1980,2013-02-15,Maize flour - Retail,KG,cereals and tubers,1550.0,UGX,Uganda,Jinja,3114,Jinja,260.0,76,15.0,5.0,1,260_76_15_5,
6308,2013-02-15,Maize (white) - Retail,KG,cereals and tubers,1275.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,67,15.0,5.0,1,264_67_15_5,
3147,2013-02-15,Maize - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Kampala,42182,Owino,258.0,51,15.0,5.0,1,258_51_15_5,
5679,2013-02-15,Maize flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Lira,47082,Lira,263.0,76,15.0,5.0,1,263_76_15_5,
1823,2013-02-15,Maize (white) - Retail,KG,cereals and tubers,715.0,UGX,Uganda,Jinja,3114,Jinja,260.0,67,15.0,5.0,1,260_67_15_5,
3024,2013-02-15,Maize - Wholesale,MT,cereals and tubers,773.496,UGX,Uganda,Kampala,42182,Owino,258.0,51,14.0,18.0,1,258_51_14_18,
845,2013-02-15,Cassava flour - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,74,15.0,5.0,1,257_74_15_5,
4159,2013-02-15,Plantains - Wholesale,KG,vegetables and fruits,1500.0,UGX,Uganda,Kampala,42182,Owino,258.0,147,14.0,5.0,4,258_147_14_5,
4829,2013-02-15,Beans - Retail,KG,pulses and nuts,1900.0,UGX,Uganda,Lira,47082,Lira,263.0,50,15.0,5.0,5,263_50_15_5,
6630,2013-02-15,Maize flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Mbarara,47086,Mbarara,264.0,76,15.0,5.0,1,264_76_15_5,
4707,2013-02-15,Beans - Wholesale,MT,pulses and nuts,1469.6561,UGX,Uganda,Lira,47082,Lira,263.0,50,14.0,18.0,5,263_50_14_18,
2315,2013-02-15,Millet - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Iganga,42179,Iganga,259.0,73,15.0,5.0,1,259_73_15_5,
5067,2013-02-15,Maize - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Lira,47082,Lira,263.0,51,15.0,5.0,1,263_51_15_5,
961,2013-02-15,Maize - Wholesale,MT,cereals and tubers,798.291,UGX,Uganda,Busia,3110,Busia,2665.0,51,14.0,18.0,1,2665_51_14_18,
3495,2013-02-15,Maize (white) - Retail,KG,cereals and tubers,950.0,UGX,Uganda,Kampala,42182,Owino,258.0,67,15.0,5.0,1,258_67_15_5,
1779,2013-02-15,Sorghum - Retail,KG,cereals and tubers,700.0,UGX,Uganda,Jinja,3114,Jinja,260.0,65,15.0,5.0,1,260_65_15_5,
1060,2013-02-15,Beans - Retail,KG,pulses and nuts,2500.0,UGX,Uganda,Gulu,3111,Gulu,262.0,50,15.0,5.0,5,262_50_15_5,
5249,2013-02-15,Maize (white) - Retail,KG,cereals and tubers,650.0,UGX,Uganda,Lira,47082,Lira,263.0,67,15.0,5.0,1,263_67_15_5,
5150,2013-02-15,Sorghum - Retail,KG,cereals and tubers,600.0,UGX,Uganda,Lira,47082,Lira,263.0,65,15.0,5.0,1,263_65_15_5,
3598,2013-02-15,Millet - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Kampala,42182,Owino,258.0,73,15.0,5.0,1,258_73_15_5,
1357,2013-02-15,Millet - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Gulu,3111,Gulu,262.0,73,15.0,5.0,1,262_73_15_5,
2127,2013-02-15,Sorghum - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Iganga,42179,Iganga,259.0,65,15.0,5.0,1,259_65_15_5,
3286,2013-02-15,Rice - Wholesale,MT,cereals and tubers,2989.592,UGX,Uganda,Kampala,42182,Owino,258.0,52,14.0,18.0,1,258_52_14_18,
2854,2013-02-15,Beans - Retail,KG,pulses and nuts,1733.0,UGX,Uganda,Kampala,42182,Owino,258.0,50,15.0,5.0,5,258_50_15_5,
1159,2013-02-15,Sorghum - Retail,KG,cereals and tubers,900.0,UGX,Uganda,Gulu,3111,Gulu,262.0,65,15.0,5.0,1,262_65_15_5,
699,2013-02-15,Beans - Retail,KG,pulses and nuts,1650.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,50,15.0,5.0,5,257_50_15_5,
798,2013-02-15,Millet - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,73,15.0,5.0,1,257_73_15_5,
3732,2013-02-15,Cassava flour - Wholesale,KG,cereals and tubers,900.0,UGX,Uganda,Kampala,42182,Owino,258.0,74,14.0,5.0,1,258_74_14_5,
2424,2013-02-15,Cassava flour - Retail,KG,cereals and tubers,1350.0,UGX,Uganda,Iganga,42179,Iganga,259.0,74,15.0,5.0,1,259_74_15_5,
5558,2013-02-15,Cassava flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Lira,47082,Lira,263.0,74,15.0,5.0,1,263_74_15_5,
1867,2013-02-15,Millet - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Jinja,3114,Jinja,260.0,73,15.0,5.0,1,260_73_15_5,
732,2013-02-15,Sorghum - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,65,15.0,5.0,1,257_65_15_5,
765,2013-02-15,Maize (white) - Retail,KG,cereals and tubers,642.5,UGX,Uganda,Kyankwanzi,1344,Kiboga,257.0,67,15.0,5.0,1,257_67_15_5,
3965,2013-02-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kampala,42182,Owino,258.0,76,15.0,5.0,1,258_76_15_5,
2221,2013-02-15,Maize (white) - Retail,KG,cereals and tubers,750.0,UGX,Uganda,Iganga,42179,Iganga,259.0,67,15.0,5.0,1,259_67_15_5,
2717,2013-02-15,Beans - Wholesale,MT,pulses and nuts,1642.7891,UGX,Uganda,Kampala,42182,Owino,258.0,50,14.0,18.0,5,258_50_14_18,
5917,2013-02-15,Plantains - Retail,KG,vegetables and fruits,1000.0,UGX,Uganda,Lira,47082,Lira,263.0,147,15.0,5.0,4,263_147_15_5,
2033,2013-02-15,Beans - Retail,KG,pulses and nuts,2100.0,UGX,Uganda,Iganga,42179,Iganga,259.0,50,15.0,5.0,5,259_50_15_5,
